; matrix-scan  -quick -v 2 -m results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf -matrix_format transfac -i data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa -seq_format fasta -bgfile bg_models/equiprobable_1str.tsv -bg_pseudo 0.01 -pseudo 1 -decimals 1 -2str -return sites -uth rank_pm 1 -n score
; Quick counting mode           
; Input files
;	data/leaderboard/train/CHS/GABPA/THC_0866_rand-loci.fa
;	bg_models/equiprobable_1str.tsv
; Matrix files
;	results/leaderboard/train/CHS/GABPA/THC_0866/peak-motifs-nopurge/clustered_motifs/matrix-clusters_aligned_logos/All_concatenated_motifs_trimmed-info_0.1.tf
; Sequence format      
; Pseudo counts        
; Background model
;	file
;
;	sensitive
;	0.01
;
;	a	0.25000
;	c	0.25000
;	g	0.25000
;	t	0.25000
; Thresholds	upper
;	NA	1    
; Output columns
;	seq_id
;	ft_type
;	ft_name
;	strand
;	start
;	end
;	sequence
;	weight
#seq_id	ft_name	strand	start	end	weight
randfragment_1207_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:118774627:118775065:D	cluster_1_node_2_3motifs	R	211	226	-1.1
randfragment_1208_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:81484664:81485209:R	cluster_1_node_2_3motifs	R	167	182	2.6
randfragment_1209_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:131664158:131664856:D	cluster_1_node_2_3motifs	D	302	317	6.6
randfragment_1210_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:89635310:89635705:D	cluster_1_node_2_3motifs	D	113	128	0.9
randfragment_1211_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:10322184:10322539:R	cluster_1_node_2_3motifs	R	100	115	2.0
randfragment_1212_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:83382983:83383360:R	cluster_1_node_2_3motifs	R	233	248	2.7
randfragment_1213_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:82804781:82805539:R	cluster_1_node_2_3motifs	R	158	173	3.2
randfragment_1214_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:27593775:27594281:D	cluster_1_node_2_3motifs	D	318	333	7.7
randfragment_1215_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_017363818.1:153469:153883:R	cluster_1_node_2_3motifs	R	302	317	2.3
randfragment_1216_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:130069759:130070600:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1217_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:28801063:28801421:R	cluster_1_node_2_3motifs	R	93	108	1.6
randfragment_1218_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:111092288:111092719:D	cluster_1_node_2_3motifs	D	87	102	2.6
randfragment_1219_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000020.11:8139085:8139615:R	cluster_1_node_2_3motifs	D	129	144	3.4
randfragment_1220_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:141261464:141262061:R	cluster_1_node_2_3motifs	R	334	349	6.6
randfragment_1221_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:73463711:73464138:R	cluster_1_node_2_3motifs	D	186	201	1.1
randfragment_1222_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:5901593:5901966:D	cluster_1_node_2_3motifs	R	81	96	0.4
randfragment_1223_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:76772179:76772531:R	cluster_1_node_2_3motifs	R	337	352	1.8
randfragment_1224_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187692.1:21904:22541:R	cluster_1_node_2_3motifs	D	504	519	-0.1
randfragment_1225_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:117976758:117977104:D	cluster_1_node_2_3motifs	D	237	252	1.0
randfragment_1226_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:33003066:33003494:R	cluster_1_node_2_3motifs	R	256	271	4.7
randfragment_1227_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:16687569:16687922:D	cluster_1_node_2_3motifs	R	51	66	2.5
randfragment_1228_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:195950736:195951302:D	cluster_1_node_2_3motifs	D	511	526	0.1
randfragment_1229_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:171554155:171554511:D	cluster_1_node_2_3motifs	D	29	44	0.7
randfragment_1230_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187607.1:2471782:2472117:D	cluster_1_node_2_3motifs	D	304	319	1.6
randfragment_1231_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:80580112:80580498:R	cluster_1_node_2_3motifs	R	294	309	6.3
randfragment_1232_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:83724583:83724860:D	cluster_1_node_2_3motifs	D	87	102	1.6
randfragment_1233_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:35883734:35884141:D	cluster_1_node_2_3motifs	D	200	215	4.3
randfragment_1234_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003571057.2:986440:986928:D	cluster_1_node_2_3motifs	D	170	185	4.3
randfragment_1235_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:25646490:25647008:D	cluster_1_node_2_3motifs	R	236	251	4.7
randfragment_1236_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_011332701.1:3698107:3698514:D	cluster_1_node_2_3motifs	D	47	62	2.7
randfragment_1237_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:89307352:89307652:D	cluster_1_node_2_3motifs	D	251	266	1.7
randfragment_1238_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:20075474:20076006:D	cluster_1_node_2_3motifs	R	178	193	4.7
randfragment_1239_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:188040921:188041558:R	cluster_1_node_2_3motifs	D	202	217	4.6
randfragment_1240_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:2749665:2750214:D	cluster_1_node_2_3motifs	R	458	473	2.5
randfragment_1241_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:148288128:148288968:D	cluster_1_node_2_3motifs	R	711	726	2.9
randfragment_1242_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:41677061:41677889:R	cluster_1_node_2_3motifs	D	527	542	4.6
randfragment_1243_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:58880604:58880915:R	cluster_1_node_2_3motifs	D	182	197	7.1
randfragment_1244_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:26213264:26213797:R	cluster_1_node_2_3motifs	D	386	401	3.6
randfragment_1245_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:898176:899003:R	cluster_1_node_2_3motifs	D	424	439	5.2
randfragment_1246_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:18087314:18087843:R	cluster_1_node_2_3motifs	R	305	320	4.7
randfragment_1247_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:15681024:15681537:D	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1248_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:3631550:3632019:D	cluster_1_node_2_3motifs	D	211	226	0.0
randfragment_1249_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:22565198:22565515:R	cluster_1_node_2_3motifs	R	30	45	5.9
randfragment_1250_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:53456443:53456729:D	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1251_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:67032919:67033842:R	cluster_1_node_2_3motifs	D	477	492	5.9
randfragment_1252_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:211031683:211032453:D	cluster_1_node_2_3motifs	R	271	286	5.2
randfragment_1253_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:3057974:3058330:R	cluster_1_node_2_3motifs	D	130	145	4.9
randfragment_1254_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:66295174:66295692:D	cluster_1_node_2_3motifs	R	139	154	1.5
randfragment_1255_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:14948782:14949799:D	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1256_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:117557600:117558040:R	cluster_1_node_2_3motifs	R	309	324	6.3
randfragment_1257_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:165018330:165018947:R	cluster_1_node_2_3motifs	R	536	551	5.2
randfragment_1258_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:89576284:89576650:D	cluster_1_node_2_3motifs	R	84	99	2.7
randfragment_1259_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:29009248:29009613:R	cluster_1_node_2_3motifs	D	42	57	2.7
randfragment_1260_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:124276874:124277366:D	cluster_1_node_2_3motifs	D	408	423	2.0
randfragment_1261_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:27260086:27261211:R	cluster_1_node_2_3motifs	D	275	290	2.3
randfragment_1262_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:7615133:7615449:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1263_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:45109964:45110462:D	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1264_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_016107312.1:16700:17101:D	cluster_1_node_2_3motifs	D	85	100	1.2
randfragment_1265_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:26604067:26604611:D	cluster_1_node_2_3motifs	R	61	76	4.6
randfragment_1266_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:124941332:124941880:D	cluster_1_node_2_3motifs	D	192	207	3.6
randfragment_1267_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:35901879:35902267:R	cluster_1_node_2_3motifs	D	354	369	2.0
randfragment_1268_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:5784942:5785211:D	cluster_1_node_2_3motifs	D	19	34	1.6
randfragment_1269_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:100220719:100221732:R	cluster_1_node_2_3motifs	D	39	54	2.2
randfragment_1270_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:136626678:136627175:R	cluster_1_node_2_3motifs	R	17	32	3.6
randfragment_1271_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:95414881:95415358:D	cluster_1_node_2_3motifs	R	132	147	2.0
randfragment_1272_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:80915813:80916156:R	cluster_1_node_2_3motifs	R	131	146	1.2
randfragment_1273_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000024.10:36319991:36320308:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1274_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:47005671:47006012:R	cluster_1_node_2_3motifs	R	24	39	1.7
randfragment_1275_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:45259291:45259780:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1276_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315915.1:253992:254461:D	cluster_1_node_2_3motifs	R	189	204	-1.1
randfragment_1277_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:58959545:58960101:R	cluster_1_node_2_3motifs	R	425	440	3.1
randfragment_1278_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:51987390:51987803:D	cluster_1_node_2_3motifs	D	397	412	-0.3
randfragment_1279_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000019.10:35754183:35754562:R	cluster_1_node_2_3motifs	R	11	26	4.6
randfragment_1280_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:73550133:73550436:D	cluster_1_node_2_3motifs	R	198	213	4.0
randfragment_1281_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:106985225:106985815:D	cluster_1_node_2_3motifs	R	449	464	2.5
randfragment_1282_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:24122145:24122885:R	cluster_1_node_2_3motifs	D	619	634	3.5
randfragment_1283_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:60143545:60144226:R	cluster_1_node_2_3motifs	R	127	142	2.0
randfragment_1284_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:13745237:13745556:D	cluster_1_node_2_3motifs	R	241	256	6.2
randfragment_1285_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:102379256:102379901:D	cluster_1_node_2_3motifs	R	587	602	4.0
randfragment_1286_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:9774878:9775445:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1287_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:230285410:230285917:D	cluster_1_node_2_3motifs	R	88	103	3.6
randfragment_1288_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187693.1:288179:288518:D	cluster_1_node_2_3motifs	R	311	326	5.3
randfragment_1289_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000022.11:41816726:41817402:D	cluster_1_node_2_3motifs	R	553	568	3.2
randfragment_1290_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_187420.1:80448:80796:R	cluster_1_node_2_3motifs	D	328	343	1.5
randfragment_1291_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:2942119:2942618:R	cluster_1_node_2_3motifs	R	311	326	2.7
randfragment_1292_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:4896708:4897221:R	cluster_1_node_2_3motifs	D	261	276	3.8
randfragment_1293_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:30982929:30983377:R	cluster_1_node_2_3motifs	D	112	127	3.8
randfragment_1294_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:177165445:177165926:R	cluster_1_node_2_3motifs	D	54	69	5.9
randfragment_1295_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:14499243:14499800:D	cluster_1_node_2_3motifs	R	501	516	3.5
randfragment_1296_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:6509995:6510492:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1297_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:48202552:48203107:D	cluster_1_node_2_3motifs	R	313	328	5.1
randfragment_1298_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:83433192:83433556:R	cluster_1_node_2_3motifs	D	243	258	1.8
randfragment_1299_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:18776468:18776837:D	cluster_1_node_2_3motifs	D	173	188	1.7
randfragment_1300_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:77632032:77632601:D	cluster_1_node_2_3motifs	R	458	473	1.4
randfragment_1301_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000017.11:64951693:64952026:D	cluster_1_node_2_3motifs	D	98	113	-0.1
randfragment_1302_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:83476524:83477580:R	cluster_1_node_2_3motifs	D	805	820	4.8
randfragment_1303_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:129941560:129942270:R	cluster_1_node_2_3motifs	R	107	122	2.3
randfragment_1304_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:118900990:118901490:R	cluster_1_node_2_3motifs	D	233	248	3.6
randfragment_1305_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:32210950:32211380:R	cluster_1_node_2_3motifs	R	408	423	4.6
randfragment_1306_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:63487722:63488156:R	cluster_1_node_2_3motifs	D	199	214	1.4
randfragment_1307_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:1211258:1212019:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1308_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:107701465:107702095:R	cluster_1_node_2_3motifs	R	321	336	3.1
randfragment_1309_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:77657364:77657659:R	cluster_1_node_2_3motifs	R	175	190	2.2
randfragment_1310_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:119454260:119454561:D	cluster_1_node_2_3motifs	D	160	175	1.3
randfragment_1311_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000012.12:18720490:18720948:D	cluster_1_node_2_3motifs	R	243	258	0.5
randfragment_1312_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:85831457:85831845:D	cluster_1_node_2_3motifs	R	363	378	2.8
randfragment_1313_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NT_167245.2:2605899:2606403:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1314_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:36460769:36461045:R	cluster_1_node_2_3motifs	R	230	245	0.5
randfragment_1315_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:31158133:31158582:R	cluster_1_node_2_3motifs	R	357	372	6.8
randfragment_1316_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:224758651:224759193:R	cluster_1_node_2_3motifs	R	279	294	8.6
randfragment_1317_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:88699709:88700218:D	cluster_1_node_2_3motifs	R	294	309	4.6
randfragment_1318_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:55884011:55884658:R	cluster_1_node_2_3motifs	D	587	602	2.6
randfragment_1319_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:117205935:117206461:D	cluster_1_node_2_3motifs	R	346	361	2.1
randfragment_1320_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000023.11:87103902:87104272:R	cluster_1_node_2_3motifs	R	164	179	4.4
randfragment_1321_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:87661798:87662364:R	cluster_1_node_2_3motifs	R	541	556	2.3
randfragment_1322_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:150137845:150138236:D	cluster_1_node_2_3motifs	D	241	256	1.2
randfragment_1323_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:140181671:140182262:R	cluster_1_node_2_3motifs	D	65	80	5.5
randfragment_1324_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:73307913:73308203:D	cluster_1_node_2_3motifs	D	196	211	3.3
randfragment_1325_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:40783060:40783573:D	cluster_1_node_2_3motifs	R	374	389	2.5
randfragment_1326_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:147882986:147883475:R	cluster_1_node_2_3motifs	R	87	102	-0.5
randfragment_1327_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:5832888:5833398:D	cluster_1_node_2_3motifs	D	118	133	6.1
randfragment_1328_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:148484185:148484868:D	cluster_1_node_2_3motifs	D	503	518	0.7
randfragment_1329_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:7771453:7772117:R	cluster_1_node_2_3motifs	D	78	93	3.9
randfragment_1330_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:238456042:238456333:D	cluster_1_node_2_3motifs	R	5	20	-0.1
randfragment_1331_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:151954794:151955689:D	cluster_1_node_2_3motifs	D	819	834	4.7
randfragment_1332_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000001.11:234989516:234989994:D	cluster_1_node_2_3motifs	D	276	291	2.3
randfragment_1333_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:125819879:125820308:R	cluster_1_node_2_3motifs	D	101	116	1.7
randfragment_1334_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:97406022:97406563:R	cluster_1_node_2_3motifs	D	359	374	4.2
randfragment_1335_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:54817201:54817485:R	cluster_1_node_2_3motifs	D	98	113	3.5
randfragment_1336_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:50344737:50345508:R	cluster_1_node_2_3motifs	D	698	713	3.4
randfragment_1337_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:36899113:36899785:D	cluster_1_node_2_3motifs	R	413	428	2.1
randfragment_1338_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:27754446:27754942:D	cluster_1_node_2_3motifs	R	396	411	2.7
randfragment_1339_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000007.14:74099390:74099787:R	cluster_1_node_2_3motifs	D	283	298	5.8
randfragment_1340_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:27959711:27960290:R	cluster_1_node_2_3motifs	R	184	199	3.2
randfragment_1341_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000013.11:113273938:113274509:D	cluster_1_node_2_3motifs	R	87	102	2.5
randfragment_1342_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:50911099:50911386:R	cluster_1_node_2_3motifs	R	169	184	2.0
randfragment_1343_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:117618883:117619216:R	cluster_1_node_2_3motifs	D	120	135	-0.1
randfragment_1344_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:102203939:102204616:D	cluster_1_node_2_3motifs	R	344	359	4.7
randfragment_1345_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:27961165:27961569:R	cluster_1_node_2_3motifs	D	295	310	0.6
randfragment_1346_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:77328625:77329110:R	cluster_1_node_2_3motifs	R	464	479	4.5
randfragment_1347_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:176109273:176109625:D	cluster_1_node_2_3motifs	D	247	262	4.4
randfragment_1348_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:37317662:37318317:D	cluster_1_node_2_3motifs	D	274	289	4.2
randfragment_1349_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:59372939:59373226:D	cluster_1_node_2_3motifs	D	258	273	1.5
randfragment_1350_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:170216171:170216892:R	cluster_1_node_2_3motifs	D	657	672	6.8
randfragment_1351_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:173513017:173513691:R	cluster_1_node_2_3motifs	R	265	280	2.8
randfragment_1352_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000008.11:41972056:41972464:D	cluster_1_node_2_3motifs	D	312	327	1.6
randfragment_1353_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000015.10:95617474:95618073:D	cluster_1_node_2_3motifs	R	309	324	3.6
randfragment_1354_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:175490224:175490547:D	cluster_1_node_2_3motifs	D	272	287	3.5
randfragment_1355_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000018.10:32445862:32446351:D	cluster_1_node_2_3motifs	R	77	92	3.4
randfragment_1356_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:8782000:8782690:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1357_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000016.10:84545104:84545650:R	cluster_1_node_2_3motifs	D	62	77	5.5
randfragment_1358_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:30095533:30095924:R	cluster_1_node_2_3motifs	D	35	50	4.0
randfragment_1359_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:83757247:83757728:R	cluster_1_node_2_3motifs	D	85	100	1.6
randfragment_1360_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:107352954:107353480:D	cluster_1_node_2_3motifs	D	430	445	4.2
randfragment_1361_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:208269044:208269745:D	cluster_1_node_2_3motifs	D	556	571	5.8
randfragment_1362_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000010.11:70427158:70427791:D	cluster_1_node_2_3motifs	D	240	255	9.5
randfragment_1363_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:39036775:39037465:R	cluster_1_node_2_3motifs	D	542	557	2.9
randfragment_1364_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:58639413:58640095:D	cluster_1_node_2_3motifs	R	73	88	4.3
randfragment_1365_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000002.12:19504296:19504788:R	cluster_1_node_2_3motifs	D	58	73	3.7
randfragment_1366_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000009.12:116696501:116696989:D	cluster_1_node_2_3motifs	D	15	30	2.9
randfragment_1367_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:65709183:65709745:D	cluster_1_node_2_3motifs	R	506	521	1.4
randfragment_1368_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NW_003315943.1:225143:225472:R	cluster_1_node_2_3motifs	R	222	237	4.2
randfragment_1369_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000011.10:11066683:11067198:D	cluster_1_node_2_3motifs	R	426	441	2.3
randfragment_1370_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000006.12:77204779:77205449:R	cluster_1_node_2_3motifs	R	284	299	1.0
randfragment_1371_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000004.12:179233021:179233416:R	cluster_1_node_2_3motifs	R	273	288	2.8
randfragment_1372_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000014.9:12540087:12540381:R	cluster_1_node_2_3motifs	.	0	0	-1000000.0
randfragment_1373_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000003.12:71968361:71968632:D	cluster_1_node_2_3motifs	R	20	35	3.1
randfragment_1374_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:36019190:36019748:D	cluster_1_node_2_3motifs	R	434	449	3.5
randfragment_1375_Homo_sapiens_GCF_000001405.40_GRCh38.p14_NC_000005.10:112170165:112170637:D	cluster_1_node_2_3motifs	D	437	452	1.0
